t1,t2,t3,t4,t5,t6,t7,t8,group,mass1,mass2
1,0,0,0,0,0,0,0,1,79.751,6360.2898
0,1,1,1,1,1,1,1,1,145.596,21198.061
0,1,1,1,1,1,1,1,1,110.703,12255.0441
0,1,1,1,1,1,1,0,1,115.149,13259.3861
0,1,1,1,1,1,1,0,1,111.194,12364.0935
0,1,1,1,1,1,1,0,1,86.846,7542.2119
0,1,1,1,1,1,1,0,1,108.001,11664.2062
0,1,1,1,1,1,0,0,1,142.235,20230.8006
0,1,1,1,1,1,0,0,1,90.275,8149.521
0,1,1,1,1,1,0,0,1,95.633,9145.6882
0,1,1,1,1,1,0,0,1,112.319,12615.4639
0,1,1,1,1,1,0,0,1,90.36,8164.9883
0,1,1,1,1,1,0,0,1,128.659,16553.0476
0,1,1,1,1,1,0,0,1,106.774,11400.6721
0,1,1,1,1,0,1,1,1,118.999,14160.6764
0,1,1,1,1,0,1,0,1,97.076,9423.8457
0,1,1,1,1,0,1,0,1,140.678,19790.3276
0,1,1,1,1,0,0,0,1,136.538,18642.6301
0,1,1,1,1,0,0,0,1,121.569,14778.949
0,1,1,1,1,0,0,0,1,108.587,11791.0843
0,1,1,1,1,0,0,0,1,136.796,18713.2125
0,1,1,1,1,0,0,0,1,131.752,17358.5576
0,1,1,1,1,0,0,0,1,129.595,16794.8198
0,1,1,1,1,0,0,0,1,100.787,10158.0642
0,1,1,1,1,0,0,0,1,153.055,23425.9475
0,1,1,1,1,0,0,0,1,142.645,20347.6467
0,1,1,1,1,0,0,0,1,143.302,20535.3726
0,1,1,1,1,0,0,0,1,127.121,16159.701
0,1,1,1,1,0,0,0,1,128.46,16501.9216
0,1,1,1,1,0,0,0,1,65.202,4251.2424
0,1,1,1,0,1,1,0,1,102.708,10548.9188
0,1,1,1,0,1,1,0,1,108.585,11790.7456
0,1,1,1,0,1,0,0,1,97.468,9500.0902
0,1,1,1,0,1,0,0,1,130.215,16955.9853
0,1,1,1,0,1,0,0,1,90.287,8151.7829
0,1,1,1,0,1,0,0,1,107.195,11490.6647
0,1,1,1,0,0,1,1,1,131.864,17388.2407
0,1,1,1,0,0,1,0,1,181.355,32889.4697
0,1,1,1,0,0,1,0,1,131.903,17398.3199
0,1,1,1,0,0,0,0,1,94.11,8856.7407
0,1,1,1,0,0,0,0,1,59.301,3516.6265
0,1,1,1,0,0,0,0,1,136.032,18504.7813
0,1,1,1,0,0,0,0,1,72.06,5192.6592
0,1,1,1,0,0,0,0,1,104.729,10968.2598
0,1,1,1,0,0,0,0,1,105.305,11089.0531
0,1,1,1,0,0,0,0,1,149.241,22272.9478
0,1,1,1,0,0,0,0,1,95.222,9067.2856
0,1,1,1,0,0,0,0,1,81.184,6590.7768
0,1,1,1,0,0,0,0,1,81.422,6629.4946
0,1,1,1,0,0,0,0,1,163.597,26764.1221
0,1,1,1,0,0,0,0,1,105.251,11077.8419
0,1,1,1,0,0,0,0,1,134.886,18194.2891
0,1,1,1,0,0,0,0,1,97.831,9570.9719
0,1,1,1,0,0,0,0,1,117.336,13767.8016
0,1,1,1,0,0,0,0,1,159.542,25453.5284
0,1,1,1,0,0,0,0,1,99.838,9967.6683
0,1,1,1,0,0,0,0,1,144.677,20931.5634
0,1,1,1,0,0,0,0,1,155.237,24098.4872
0,1,1,1,0,0,0,0,1,80.494,6479.3576
0,1,1,1,0,0,0,0,1,104.801,10983.2836
0,1,1,1,0,0,0,0,1,99.778,9955.6712
0,1,1,1,0,0,0,0,1,90.29,8152.365
0,1,1,1,0,0,0,0,1,75.802,5745.9021
0,1,1,1,0,0,0,0,1,132.498,17555.7673
0,1,1,1,0,0,0,0,1,147.41,21729.7774
0,1,1,1,0,0,0,0,1,114.506,13111.5217
0,1,1,1,0,0,0,0,1,108.96,11872.3555
0,1,1,1,0,0,0,0,1,67.374,4539.3214
0,1,1,1,0,0,0,0,1,155.084,24051.1089
0,1,1,1,0,0,0,0,1,111.124,12348.6185
0,1,1,1,0,0,0,0,1,110.052,12111.4667
0,1,1,1,0,0,0,0,1,102.209,10446.6762
0,1,1,1,0,0,0,0,1,107.178,11487.1824
0,1,1,1,0,0,0,0,1,104.456,10911.1485
0,1,1,1,0,0,0,0,1,161.572,26105.4314
0,1,1,1,0,0,0,0,1,104.778,10978.3453
0,1,1,1,0,0,0,0,1,85.467,7304.5696
0,1,1,1,0,0,0,0,1,81.395,6625.2219
0,1,1,1,0,0,0,0,1,100.378,10075.7621
0,1,1,1,0,0,0,0,1,129.059,16656.3181
0,1,1,1,0,0,0,0,1,98.087,9621.093
0,1,1,1,0,0,0,0,1,122.843,15090.4226
0,1,1,1,0,0,0,0,1,112.238,12597.4574
0,1,1,1,0,0,0,0,1,137.362,18868.4164
0,1,1,1,0,0,0,0,1,119.239,14217.8291
0,1,1,1,0,0,0,0,1,156.961,24636.8665
0,1,1,1,0,0,0,0,1,93.582,8757.5183
0,1,1,1,0,0,0,0,1,144.332,20831.7712
0,1,1,1,0,0,0,0,1,121.899,14859.4469
0,1,1,1,0,0,0,0,1,114.451,13099.0094
0,1,1,1,0,0,0,0,1,140.048,19613.4547
0,1,1,1,0,0,0,0,1,104.244,10866.8801
0,1,1,0,1,1,1,0,1,90.683,8223.3326
0,1,1,0,1,1,1,0,1,112.966,12761.3161
0,1,1,0,1,1,0,0,1,127.497,16255.3656
0,1,1,0,1,1,0,0,1,61.617,3796.7018
0,1,1,0,1,1,0,0,1,124.147,15412.3763
0,1,1,0,1,1,0,0,1,90.944,8270.7261
0,1,1,0,1,0,0,0,1,110.505,12211.4212
0,1,1,0,1,0,0,0,1,81.349,6617.6409
0,1,1,0,1,0,0,0,1,113.785,12947.0882
0,1,1,0,1,0,0,0,1,78.15,6107.3839
0,1,1,0,0,1,1,1,1,72.874,5310.6437
0,1,1,0,0,1,1,0,1,87.53,7661.5403
0,1,1,0,0,1,0,0,1,95.065,9037.3869
0,1,1,0,0,1,0,0,1,105.589,11148.9589
0,1,1,0,0,1,0,0,1,71.118,5057.7553
0,1,1,0,0,0,0,0,1,123.684,15297.6452
0,1,1,0,0,0,0,0,1,74.187,5503.6428
0,1,1,0,0,0,0,0,1,100.622,10124.884
0,1,1,0,0,0,0,0,1,105.538,11138.1939
0,1,1,0,0,0,0,0,1,152.586,23282.5074
0,1,1,0,0,0,0,0,1,114.026,13001.9727
0,1,1,0,0,0,0,0,1,129.22,16697.8263
0,1,1,0,0,0,0,0,1,71.055,5048.8543
0,1,1,0,0,0,0,0,1,91.855,8437.3299
0,1,1,0,0,0,0,0,1,105.732,11179.1604
0,1,1,0,0,0,0,0,1,164.475,27051.8841
0,1,1,0,0,0,0,0,1,124.563,15515.9807
0,1,1,0,0,0,0,0,1,115.328,13300.4595
0,1,1,0,0,0,0,0,1,105.024,11030.0757
0,1,1,0,0,0,0,0,1,126.084,15897.1428
0,1,1,0,0,0,0,0,1,139.023,19327.32
0,1,1,0,0,0,0,0,1,98.695,9740.6437
0,1,1,0,0,0,0,0,1,84.684,7171.4148
0,1,1,0,0,0,0,0,1,82.496,6805.517
0,1,1,0,0,0,0,0,1,82.157,6749.7496
0,1,1,0,0,0,0,0,1,79.821,6371.3364
0,1,1,0,0,0,0,0,1,112.598,12678.2256
0,1,1,0,0,0,0,0,1,97.126,9433.5064
0,1,1,0,0,0,0,0,1,82.864,6866.3807
0,1,1,0,0,0,0,0,1,85.429,7298.1129
0,1,1,0,0,0,0,0,1,120.855,14605.9783
0,1,1,0,0,0,0,0,1,98.053,9614.3103
0,1,1,0,0,0,0,0,1,117.821,13881.7336
0,1,1,0,0,0,0,0,1,108.719,11819.8745
0,1,1,0,0,0,0,0,1,124.244,15436.5585
0,1,1,0,0,0,0,0,1,114.17,13034.6866
0,1,1,0,0,0,0,0,1,119.849,14363.7863
0,1,1,0,0,0,0,0,1,85.795,7360.8539
0,1,1,0,0,0,0,0,1,110.306,12167.4119
0,1,1,0,0,0,0,0,1,102.018,10407.614
0,1,1,0,0,0,0,0,1,66.511,4423.6578
0,1,1,0,0,0,0,0,1,110.041,12109.0302
0,1,1,0,0,0,0,0,1,115.14,13257.3134
0,1,1,0,0,0,0,0,1,85.112,7244.0416
0,1,1,0,0,0,0,0,1,77.123,5947.8938
0,1,1,0,0,0,0,0,1,71.242,5075.4172
0,1,1,0,0,0,0,0,1,124.635,15533.9356
0,1,1,0,0,0,0,0,1,141.502,20022.8246
0,1,1,0,0,0,0,0,1,148.967,22191.1648
0,1,1,0,0,0,0,0,1,77.032,5933.9965
0,1,1,0,0,0,0,0,1,192.011,36868.2624
0,1,1,0,0,0,0,0,1,109.181,11920.5866
0,1,1,0,0,0,0,0,1,86.21,7432.1659
0,1,1,0,0,0,0,0,1,105.329,11094.2574
0,1,1,0,0,0,0,0,1,108.251,11718.3011
0,1,1,0,0,0,0,0,1,78.549,6169.8703
0,1,1,0,0,0,0,0,1,94.969,9019.0191
0,1,1,0,0,0,0,0,1,108.857,11849.7399
0,1,1,0,0,0,0,0,1,94.046,8844.6374
0,1,1,0,0,0,0,0,1,97.662,9537.7703
0,1,1,0,0,0,0,0,1,49.603,2460.4984
0,1,1,0,0,0,0,0,1,128.171,16427.8748
0,1,1,0,0,0,0,0,1,118.166,13963.2788
0,1,1,0,0,0,0,0,1,117.561,13820.6378
0,1,1,0,0,0,0,0,1,114.942,13211.6976
0,1,1,0,0,0,0,0,1,112.475,12650.59
0,1,1,0,0,0,0,0,1,136.945,18753.8033
0,1,1,0,0,0,0,0,1,106.489,11339.8344
0,1,1,0,0,0,0,0,1,118.664,14081.1262
0,1,1,0,0,0,0,0,1,137.315,18855.4487
0,1,1,0,0,0,0,0,1,117.918,13904.7074
0,1,1,0,0,0,0,0,1,86.611,7501.451
0,1,1,0,0,0,0,0,1,123.481,15247.5592
0,1,1,0,0,0,0,0,1,106.613,11366.3619
0,1,1,0,0,0,0,0,1,102.733,10554.1321
0,1,1,0,0,0,0,0,1,83.598,6988.5889
0,1,1,0,0,0,0,0,1,99.229,9846.3062
0,1,1,0,0,0,0,0,1,93.242,8694.1352
0,1,1,0,0,0,0,0,1,126.956,16117.7802
0,1,1,0,0,0,0,0,1,168.254,28309.4249
0,1,1,0,0,0,0,0,1,162.69,26468.1853
0,1,1,0,0,0,0,0,1,105.987,11233.3161
0,1,1,0,0,0,0,0,1,114.474,13104.3439
0,1,1,0,0,0,0,0,1,139.461,19449.3101
0,1,1,0,0,0,0,0,1,135.181,18273.7706
0,1,1,0,0,0,0,0,1,151.093,22829.2204
0,1,1,0,0,0,0,0,1,125.64,15785.4058
0,1,1,0,0,0,0,0,1,90.131,8123.5302
0,1,1,0,0,0,0,0,1,112.114,12569.6475
0,1,1,0,0,0,0,0,1,96.138,9242.4472
0,1,1,0,0,0,0,0,1,95.678,9154.3315
0,1,1,0,0,0,0,0,1,123.239,15187.9127
0,1,1,0,0,0,0,0,1,115.095,13246.8222
0,1,1,0,0,0,0,0,1,118.259,13985.1595
0,1,1,0,0,0,0,0,1,88.096,7760.8203
0,1,1,0,0,0,0,0,1,139.947,19585.1463
0,1,1,0,0,0,0,0,1,115.211,13273.6418
0,1,1,0,0,0,0,0,1,109.61,12014.2923
0,1,1,0,0,0,0,0,1,81.248,6601.2053
0,1,1,0,0,0,0,0,1,144.524,20887.3135
0,1,1,0,0,0,0,0,1,99.141,9829.023
0,1,1,0,0,0,0,0,1,146.376,21425.8211
0,1,1,0,0,0,0,0,1,80.306,6449.0873
0,1,1,0,0,0,0,0,1,76.996,5928.3527
0,1,1,0,0,0,0,0,1,112.716,12704.8578
0,1,1,0,0,0,0,0,1,110.475,12204.6302
0,1,1,0,0,0,0,0,1,107.621,11582.2334
0,1,1,0,0,0,0,0,1,76.292,5820.5256
0,1,0,1,1,1,1,1,1,119.936,14384.6096
0,1,0,1,1,1,1,0,1,110.96,12312.0653
0,1,0,1,1,1,1,0,1,125.472,15743.2851
0,1,0,1,1,1,1,0,1,108.664,11807.93
0,1,0,1,1,1,0,0,1,143.003,20449.8813
0,1,0,1,1,1,0,0,1,99.624,9924.8716
0,1,0,1,1,1,0,0,1,82.326,6777.5618
0,1,0,1,1,0,0,1,1,125.007,15626.8076
0,1,0,1,1,0,0,0,1,107.49,11554.1477
0,1,0,1,1,0,0,0,1,120.454,14509.2077
0,1,0,1,1,0,0,0,1,163.967,26885.1198
0,1,0,1,1,0,0,0,1,108.109,11687.6189
0,1,0,1,1,0,0,0,1,106.921,11432.1281
0,1,0,1,1,0,0,0,1,108.923,11864.203
0,1,0,1,1,0,0,0,1,111.861,12512.7791
0,1,0,1,0,1,1,1,1,106.276,11294.541
0,1,0,1,0,1,1,1,1,128.325,16467.3006
0,1,0,1,0,1,0,1,1,114.633,13140.797
0,1,0,1,0,1,0,0,1,148.675,22104.337
0,1,0,1,0,1,0,0,1,131.524,17298.4709
0,1,0,1,0,1,0,0,1,114.586,13129.9627
0,1,0,1,0,0,1,0,1,113.875,12967.4533
0,1,0,1,0,0,0,0,1,78.14,6105.7852
0,1,0,1,0,0,0,0,1,107.959,11655.2279
0,1,0,1,0,0,0,0,1,90.085,8115.3824
0,1,0,1,0,0,0,0,1,122.379,14976.6114
0,1,0,1,0,0,0,0,1,125.844,15836.7642
0,1,0,1,0,0,0,0,1,125.813,15828.905
0,1,0,1,0,0,0,0,1,78.813,6211.4198
0,1,0,1,0,0,0,0,1,119.986,14396.5315
0,1,0,1,0,0,0,0,1,120.556,14533.8494
0,1,0,1,0,0,0,0,1,118.108,13949.5885
0,1,0,0,1,1,1,0,1,121.324,14719.4437
0,1,0,0,1,0,0,1,1,129.488,16767.1443
0,1,0,0,1,0,0,0,1,89.009,7922.5914
0,1,0,0,1,0,0,0,1,105.469,11123.6719
0,1,0,0,1,0,0,0,1,172.293,29684.8245
0,1,0,0,0,0,0,0,1,114.042,13005.6127
0,1,0,0,0,0,0,0,1,89.278,7970.5297
0,1,0,0,0,0,0,0,1,95.309,9083.7666
0,1,0,0,0,0,0,0,1,111.796,12498.3519
0,1,0,0,0,0,0,0,1,111.753,12488.7557
0,1,0,0,0,0,0,0,1,78.424,6150.3394
0,1,0,0,0,0,0,0,1,145.942,21299.072
0,1,0,0,0,0,0,0,1,127.723,16313.2478
0,1,0,0,0,0,0,0,1,139.854,19559.0386
0,1,0,0,0,0,0,0,1,128.854,16603.317
0,1,0,0,0,0,0,0,1,73.287,5370.9648
0,1,0,0,0,0,0,0,1,54.256,2943.7635
0,1,0,0,0,0,0,0,1,81.393,6624.8637
0,1,0,0,0,0,0,0,1,147.619,21791.4278
0,1,0,0,0,0,0,0,1,101.557,10313.901
0,1,0,0,0,0,0,0,1,178.981,32034.22
0,1,0,0,0,0,0,0,1,159.357,25394.8095
0,1,0,0,0,0,0,0,1,110.902,12299.2889
0,1,0,0,0,0,0,0,1,144.903,20996.8607
0,1,0,0,0,0,0,0,1,165.048,27240.9562
0,1,0,0,0,0,0,0,1,113.188,12811.5693
0,1,0,0,0,0,0,0,1,128.107,16411.3254
0,1,0,0,0,0,0,0,1,80.969,6555.9073
0,1,0,0,0,0,0,0,1,76.915,5915.8603
0,1,0,0,0,0,0,0,1,64.752,4192.766
0,1,0,0,0,0,0,0,1,140.088,19624.6091
0,1,0,0,0,0,0,0,1,57.414,3296.3414
0,1,0,0,0,0,0,0,1,128.224,16441.4612
0,1,0,0,0,0,0,0,1,148.831,22150.6527
0,1,0,0,0,0,0,0,1,62.67,3927.5006
0,1,0,0,0,0,0,0,1,74.973,5620.8811
0,1,0,0,0,0,0,0,1,132.562,17572.7933
0,1,0,0,0,0,0,0,1,117.122,13717.5652
0,1,0,0,0,0,0,0,1,113.376,12854.1181
0,1,0,0,0,0,0,0,1,116.097,13478.6097
0,1,0,0,0,0,0,0,1,110.779,12272.0068
0,1,0,0,0,0,0,0,1,138.566,19200.4896
0,1,0,0,0,0,0,0,1,144.771,20958.5711
0,1,0,0,0,0,0,0,1,93.79,8796.5592
0,1,0,0,0,0,0,0,1,83.672,7000.9756
0,1,0,0,0,0,0,0,1,118.791,14111.2269
0,1,0,0,0,0,0,0,1,179.931,32375.0853
0,1,0,0,0,0,0,0,1,71.823,5158.525
0,1,0,0,0,0,0,0,1,111.902,12521.9795
0,1,0,0,0,0,0,0,1,148.518,22057.4759
0,1,0,0,0,0,0,0,1,93.44,8731.0481
0,1,0,0,0,0,0,0,1,71.216,5071.6589
0,1,0,0,0,0,0,0,1,102.8,10567.7768
0,1,0,0,0,0,0,0,1,106.175,11273.204
0,1,0,0,0,0,0,0,1,69.713,4859.9713
0,1,0,0,0,0,0,0,1,116.773,13635.8253
0,1,0,0,0,0,0,0,1,100.192,10038.4739
0,1,0,0,0,0,0,0,1,96.812,9372.6375
0,1,0,0,0,0,0,0,1,155.429,24158.1384
0,1,0,0,0,0,0,0,1,119.064,14176.1553
0,1,0,0,0,0,0,0,1,90.606,8209.4088
0,1,0,0,0,0,0,0,1,89.317,7977.5246
0,1,0,0,0,0,0,0,1,87.026,7573.5093
0,1,0,0,0,0,0,0,1,99.858,9971.5657
0,1,0,0,0,0,0,0,1,116.733,13626.555
0,1,0,0,0,0,0,0,1,78.036,6089.6331
0,1,0,0,0,0,0,0,1,94.504,8930.9586
0,1,0,0,0,0,0,0,1,130.974,17154.1864
0,1,0,0,0,0,0,0,1,134.103,17983.6668
0,1,0,0,0,0,0,0,1,116.362,13540.0818
0,1,0,0,0,0,0,0,1,93.649,8770.1045
0,1,0,0,0,0,0,0,1,80.06,6409.5906
0,1,0,0,0,0,0,0,1,121.118,14669.6289
0,1,0,0,0,0,0,0,1,96.439,9300.4414
0,1,0,0,0,0,0,0,1,117.287,13756.1352
0,1,0,0,0,0,0,0,1,147.477,21749.3245
0,1,0,0,0,0,0,0,1,90.313,8156.4826
0,1,0,0,0,0,0,0,1,127.624,16287.8388
0,1,0,0,0,0,0,0,1,76.897,5913.1049
0,1,0,0,0,0,0,0,1,87.854,7718.2999
0,1,0,0,0,0,0,0,1,85.904,7379.4883
0,1,0,0,0,0,0,0,1,116.663,13610.2793
0,1,0,0,0,0,0,0,1,103.912,10797.6012
0,1,0,0,0,0,0,0,1,91.176,8313.1536
0,1,0,0,0,0,0,0,1,137.438,18889.1093
0,1,0,0,0,0,0,0,1,113.392,12857.7407
0,1,0,0,0,0,0,0,1,125.497,15749.6216
0,1,0,0,0,0,0,0,1,87.849,7717.4918
0,1,0,0,0,0,0,0,1,106.079,11252.6842
0,1,0,0,0,0,0,0,1,127.611,16284.6014
0,1,0,0,0,0,0,0,1,90.26,8146.8253
0,1,0,0,0,0,0,0,1,79.024,6244.7948
0,1,0,0,0,0,0,0,1,98.693,9740.2682
0,1,0,0,0,0,0,0,1,138.106,19073.3107
0,1,0,0,0,0,0,0,1,103.805,10775.4202
0,1,0,0,0,0,0,0,1,146.558,21479.2082
0,1,0,0,0,0,0,0,1,58.811,3458.7753
0,1,0,0,0,0,0,0,1,113.256,12827.0295
0,1,0,0,0,0,0,0,1,113.702,12928.0827
0,1,0,0,0,0,0,0,1,114.931,13209.2366
0,1,0,0,0,0,0,0,1,80.459,6473.6469
0,1,0,0,0,0,0,0,1,98.98,9797.0774
0,1,0,0,0,0,0,0,1,139.695,19514.8082
0,1,0,0,0,0,0,0,1,109.704,12035.0293
0,1,0,0,0,0,0,0,1,137.094,18794.8008
0,1,0,0,0,0,0,0,1,103.038,10616.7722
0,1,0,0,0,0,0,0,1,100.169,10033.7512
0,1,0,0,0,0,0,0,1,91.739,8416.0328
0,1,0,0,0,0,0,0,1,84.471,7135.3007
0,1,0,0,0,0,0,0,1,130.305,16979.3532
0,1,0,0,0,0,0,0,1,104.152,10847.6845
0,1,0,0,0,0,0,0,1,108.537,11780.2208
0,1,0,0,0,0,0,0,1,104.129,10842.8716
0,1,0,0,0,0,0,0,1,116.121,13484.0701
0,1,0,0,0,0,0,0,1,75.937,5766.412
0,1,0,0,0,0,0,0,1,128.985,16637.1989
0,1,0,0,0,0,0,0,1,140.997,19880.1505
0,1,0,0,0,0,0,0,1,136.096,18522.0195
0,1,0,0,0,0,0,0,1,81.156,6586.2768
0,1,0,0,0,0,0,0,1,114.641,13142.512
0,1,0,0,0,0,0,0,1,126.193,15924.5577
0,1,0,0,0,0,0,0,1,48.493,2351.5907
0,1,0,0,0,0,0,0,1,114.118,13022.8981
0,1,0,0,0,0,0,0,1,56.29,3168.5434
0,1,0,0,0,0,0,0,1,157.506,24808.2425
0,1,0,0,0,0,0,0,1,104.747,10971.8921
0,1,0,0,0,0,0,0,1,157.259,24730.3107
0,1,0,0,0,0,0,0,1,62.594,3918.0202
0,1,0,0,0,0,0,0,1,80.052,6408.327
0,1,0,0,0,0,0,0,1,126.282,15947.2369
0,1,0,0,0,0,0,0,1,113.792,12948.5855
0,1,0,0,0,0,0,0,1,110.976,12315.7772
0,1,0,0,0,0,0,0,1,116.629,13602.3623
0,1,0,0,0,0,0,0,1,116.15,13490.8437
0,1,0,0,0,0,0,0,1,113.665,12919.7651
0,1,0,0,0,0,0,0,1,123.725,15307.8918
0,1,0,0,0,0,0,0,1,101.973,10398.5466
0,1,0,0,0,0,0,0,1,135.28,18300.5972
0,1,0,0,0,0,0,0,1,74.028,5480.1917
0,1,0,0,0,0,0,0,1,82.975,6884.9215
0,1,0,0,0,0,0,0,1,123.144,15164.4638
0,1,0,0,0,0,0,0,1,164.276,26986.5728
0,1,0,0,0,0,0,0,1,113.099,12791.4732
0,1,0,0,0,0,0,0,1,111.66,12467.9387
0,1,0,0,0,0,0,0,1,135.972,18488.4415
0,1,0,0,0,0,0,0,1,138.299,19126.5716
0,1,0,0,0,0,0,0,1,74.624,5568.779
0,1,0,0,0,0,0,0,1,129.784,16843.9713
0,1,0,0,0,0,0,0,1,81.424,6629.8072
0,1,0,0,0,0,0,0,1,98.722,9746.0199
0,1,0,0,0,0,0,0,1,74.713,5582.0648
0,1,0,0,0,0,0,0,1,84.399,7123.1949
0,1,0,0,0,0,0,0,1,119.513,14283.4093
0,1,0,0,0,0,0,0,1,72.562,5265.2732
0,1,0,0,0,0,0,0,1,78.814,6211.6262
0,1,0,0,0,0,0,0,1,107.945,11652.2081
0,1,0,0,0,0,0,0,1,139.05,19334.8031
0,1,0,0,0,0,0,0,1,97.842,9573.1141
0,1,0,0,0,0,0,0,1,115.306,13295.3623
0,1,0,0,0,0,0,0,1,94.159,8865.9153
0,1,0,0,0,0,0,0,1,92.854,8621.8227
0,1,0,0,0,0,0,0,1,79.636,6341.8783
0,1,0,0,0,0,0,0,1,114.731,13163.0914
0,1,0,0,0,0,0,0,1,125.429,15732.5385
0,1,0,0,0,0,0,0,1,93.094,8666.4701
0,1,0,0,0,0,0,0,1,96.415,9295.9313
0,1,0,0,0,0,0,0,1,62.052,3850.4603
0,1,0,0,0,0,0,0,1,155.742,24255.5054
0,1,0,0,0,0,0,0,1,161.798,26178.553
0,1,0,0,0,0,0,0,1,73.05,5336.2441
0,1,0,0,0,0,0,0,1,87.762,7702.0991
0,1,0,0,0,0,0,0,1,105.945,11224.2768
0,1,0,0,0,0,0,0,1,68.193,4650.3409
0,1,0,0,0,0,0,0,1,108.648,11804.4175
0,1,0,0,0,0,0,0,1,115.287,13291.0957
0,1,0,0,0,0,0,0,1,141.101,19909.6294
0,1,0,0,0,0,0,0,1,108.817,11841.1515
0,1,0,0,0,0,0,0,1,104.513,10923.0496
0,1,0,0,0,0,0,0,1,79.203,6273.1923
0,1,0,0,0,0,0,0,1,149.356,22307.2856
0,1,0,0,0,0,0,0,1,69.527,4833.991
0,1,0,0,0,0,0,0,1,104.932,11010.6474
0,1,0,0,0,0,0,0,1,85.517,7313.1081
0,1,0,0,0,0,0,0,1,95.84,9185.2542
0,1,0,0,0,0,0,0,1,94.269,8886.5585
0,1,0,0,0,0,0,0,1,93.16,8678.7567
0,1,0,0,0,0,0,0,1,81.294,6608.7261
0,1,0,0,0,0,0,0,1,133.476,17815.8537
0,1,0,0,0,0,0,0,1,125.405,15726.3676
0,1,0,0,0,0,0,0,1,96.709,9352.5633
0,1,0,0,0,0,0,0,1,136.845,18726.5606
0,1,0,0,0,0,0,0,1,89.5,8010.1873
0,1,0,0,0,0,0,0,1,46.522,2164.2999
0,1,0,0,0,0,0,0,1,96.802,9370.7195
0,1,0,0,0,0,0,0,1,114.204,13042.4868
0,1,0,0,0,0,0,0,1,119.01,14163.4914
0,1,0,0,0,0,0,0,1,110.828,12282.8582
0,1,0,0,0,0,0,0,1,77.342,5981.811
0,1,0,0,0,0,0,0,1,76.011,5777.6467
0,1,0,0,0,0,0,0,1,167.568,28078.9221
0,1,0,0,0,0,0,0,1,116.741,13628.3876
0,1,0,0,0,0,0,0,1,77.666,6031.9452
0,1,0,0,0,0,0,0,1,136.63,18667.8316
0,1,0,0,0,0,0,0,1,71.126,5058.9287
0,1,0,0,0,0,0,0,1,141.262,19955.0743
0,1,0,0,0,0,0,0,1,113.194,12812.7851
0,1,0,0,0,0,0,0,1,106.811,11408.6436
0,1,0,0,0,0,0,0,1,128.178,16429.5316
0,1,0,0,0,0,0,0,1,101.578,10318.0241
0,1,0,0,0,0,0,0,1,110.513,12213.11
0,1,0,0,0,0,0,0,1,129.114,16670.3091
0,1,0,0,0,0,0,0,1,102.886,10585.4475
0,1,0,0,0,0,0,0,1,135.66,18403.6776
0,1,0,0,0,0,0,0,1,128.723,16569.5145
0,1,0,0,0,0,0,0,1,122.675,15049.1883
0,1,0,0,0,0,0,0,1,87.835,7714.9766
0,1,0,0,0,0,0,0,1,103.722,10758.1638
0,1,0,0,0,0,0,0,1,82.738,6845.6248
0,1,0,0,0,0,0,0,1,94.977,9020.5647
0,1,0,0,0,0,0,0,1,141.069,19900.4363
0,1,0,0,0,0,0,0,1,125.561,15765.6812
0,1,0,0,0,0,0,0,1,94.84,8994.7174
0,1,0,0,0,0,0,0,1,72.568,5266.1747
0,1,0,0,0,0,0,0,1,129.797,16847.263
0,1,0,0,0,0,0,0,1,76.931,5918.4467
0,1,0,0,0,0,0,0,1,102.485,10503.2601
0,1,0,0,0,0,0,0,1,66.909,4476.8665
0,1,0,0,0,0,0,0,1,82.759,6849.0942
0,1,0,0,0,0,0,0,1,100.799,10160.3637
0,1,0,0,0,0,0,0,1,111.96,12534.9694
0,1,0,0,0,0,0,0,1,155.734,24253.1775
0,1,0,0,0,0,0,0,1,128.505,16513.6198
0,1,0,0,0,0,0,0,1,139.705,19517.3816
0,1,0,0,0,0,0,0,1,150.454,22636.3993
0,1,0,0,0,0,0,0,1,80.208,6433.2568
0,1,0,0,0,0,0,0,1,80.102,6416.3762
0,1,0,0,0,0,0,0,1,137.38,18873.1806
0,1,0,0,0,0,0,0,1,104.489,10917.8701
0,1,0,0,0,0,0,0,1,113.072,12785.2529
0,1,0,0,0,0,0,0,1,128.507,16513.9833
0,1,0,0,0,0,0,0,1,114.577,13127.9195
0,1,0,0,0,0,0,0,1,105.793,11192.1908
0,1,0,0,0,0,0,0,1,93.272,8699.6239
0,1,0,0,0,0,0,0,1,122.375,14975.6457
0,1,0,0,0,0,0,0,1,66.059,4363.7328
0,1,0,0,0,0,0,0,1,129.43,16752.0776
0,1,0,0,0,0,0,0,1,100.165,10033.1125
0,1,0,0,0,0,0,0,1,128.85,16602.4247
0,1,0,0,0,0,0,0,1,133.455,17810.3601
0,1,0,0,0,0,0,0,1,45.274,2049.737
0,1,0,0,0,0,0,0,1,131.357,17254.5685
0,1,0,0,0,0,0,0,1,147.848,21858.9101
0,1,0,0,0,0,0,0,1,133.931,17937.643
0,1,0,0,0,0,0,0,1,100.615,10123.397
0,1,0,0,0,0,0,0,1,82.245,6764.2077
0,1,0,0,0,0,0,0,1,132.744,17620.9703
0,1,0,0,0,0,0,0,1,70.939,5032.382
0,1,0,0,0,0,0,0,1,142.534,20315.8087
